,index,Capacidade Bat,Pot Motor Var,LCOE Total,Fração Renovável,Inicialização
433,13,252.91739146603297,25.214743054494395,0.712978523036373,0.6194944954806914,7
434,14,355.5772015409429,51.73791813115836,0.7571155060726312,0.7956507517587564,7
435,15,210.076891883538,51.25591061912444,0.7307622518387943,0.7416139483279576,7
436,16,319.6315542365237,52.32286758079296,0.7507346003474097,0.7825677411953358,7
437,17,306.7321306476909,21.037841264755528,0.7113886685217536,0.6027513843881919,7
438,18,305.42327187725556,17.674793281911306,0.7060071093042121,0.5673188595138184,7
439,19,192.42531161455642,50.993044653004816,0.7275129958653062,0.7349506954589811,7
440,20,407.7838655135002,54.76561619981291,0.7659832042380985,0.8138219684683636,7
441,21,299.47015710293704,64.81118554102949,0.7471131116654575,0.77512244781615,7
442,22,255.65873872029155,53.168614208185815,0.7391470672301778,0.7588062311291537,7
443,23,326.20744637773714,11.115470469251214,0.7018355757778684,0.538785970988255,7
444,24,149.2186531110182,65.10638854129269,0.7195740818717373,0.718642597550094,7
445,25,438.33088565497513,53.78186761116656,0.7709208424975402,0.8239417558772585,7
446,26,336.1645109772172,52.83246797008887,0.7537044334825839,0.7886561308667235,7
447,27,364.00460986329944,49.98627989217334,0.7585719045487141,0.7986390082592836,7
448,28,481.9017913072705,64.05288948642426,0.7776832959146006,0.8377795932228289,7
449,29,418.22661374043855,57.213129148384034,0.7676912804247633,0.8173183889555256,7
450,30,382.40648208287746,56.29258350116129,0.7617354800044398,0.8051135943772032,7
451,31,157.37119114397507,62.78088699868823,0.721068290579643,0.7217108241820831,7
452,32,336.1645109772172,52.83246797008887,0.7537044334825839,0.7886561308667235,7
453,33,458.36249781697734,57.09129758972143,0.7740589502129696,0.8303659463562755,7
454,34,439.5539473080316,51.73791813115836,0.7711144484450548,0.8243417791439881,7
455,35,138.64538404521392,63.40934508339299,0.7176280361486242,0.7146538088981382,7
456,36,168.68320673329995,63.5451638254369,0.7231456711487932,0.7259740661823633,7
457,37,267.88187728878233,51.62406510571661,0.7413842535390505,0.7633963071537486,7
458,38,293.0428087906067,20.164349250588852,0.7097335577205042,0.5982412296437223,7
459,39,468.9519383777964,50.07843931576606,0.7756834488039129,0.8337054656425719,7
460,40,396.38193996995267,68.92752044153355,0.7641020726516004,0.8099439017181018,7
461,41,217.7656632065174,49.56264934236561,0.7321688468355767,0.7445011611820471,7
462,42,351.2757580040682,12.369416882986197,0.7044945477556416,0.5465203671557992,7
463,43,393.0459382279491,64.26831429014302,0.7635401915699066,0.8087998053278697,7
464,44,336.62844101854756,10.060545816529483,0.7028781056691908,0.5420332218362032,7
465,45,180.68966079995502,63.45698077772873,0.7253590086080796,0.7305139145471279,7
466,46,290.83397419100976,21.040040486202713,0.7094814682416525,0.5975136890426881,7
467,47,189.30889922188481,64.64987334413516,0.7269498336628702,0.733774723873794,7
468,48,230.8503542555202,50.18203288614758,0.7345726846151843,0.7494299682967821,7
469,49,290.1850430997984,64.813271455203,0.7454363481009914,0.7716843895571942,7
470,50,310.02070332469236,50.04581113748081,0.7490058909987128,0.7790268601809287,7
471,51,165.5279272667501,56.8658959947448,0.7225617838614194,0.7247833815862491,7
472,52,270.3860100312259,62.648388511502105,0.7418515434115012,0.7643373091473128,7
473,53,287.6667691203524,65.29043922203006,0.7449826224870897,0.7707533366238153,7
474,54,240.1711611753397,50.18203288614758,0.7362896719851202,0.7529510529846676,7
475,55,293.0620856395063,17.051352901701904,0.7048574112761402,0.5633402850648443,7
476,56,279.5152978408769,21.176678484444153,0.7082369404566019,0.5937942615113168,7
